x,y,z,d,N,M_r,vort_r,ang_r,vort_ang_r,H_sw,M_sw,vort_sw,ang_sw,vort_ang_sw
50,50,50,10,8,0.994589591121367,0.360120792120145,0.054777482514641,2.12757869960718,71.75,0.99355299972057,1.55659774608529,0.566755907067654,2.04166328101193
50,50,50,10,9,0.994824778984997,0.32156897613335,0.0494896870050548,1.7712489474552,71.5,0.994012323027656,1.21262488613207,0.621601403657931,1.76976277949974
50,50,50,10,10,0.995010331519904,0.296009911149103,0.044123515259202,1.72314299350783,72.6,0.994092107072246,1.26499767108734,0.500854185236808,1.89764909272838
50,50,50,10,11,0.995163283616359,0.264681290047067,0.0377217552073857,1.47509721388789,72.3,0.994362118270081,1.06225701533244,0.545763097055632,1.6948188286366
50,50,50,10,12,0.99527982507722,0.24399706723814,0.0338024149882457,1.36387914112316,72.75,0.994398066607462,1.10328448354178,0.465837166153859,1.84661527706523
50,50,50,10,13,0.995384119794934,0.220006412790344,0.0294748405622413,1.22508840800619,72.6,0.994583602364861,0.931444544720207,0.500733807552787,1.63321588208919
50,50,50,10,14,0.995480931656578,0.213251328083634,0.0267725173632268,1.13114751163332,72.9,0.99467408986774,0.952837962930878,0.419183492874125,1.77504445594811
50,50,50,10,15,0.995560814828762,0.197127167163778,0.0239566699837173,1.02889699206928,72.85,0.994799456388193,0.831918917863621,0.447059840215432,1.5655816122478
50,50,50,10,16,0.995633748995412,0.187692471503988,0.0229909825445708,1.00328869124048,72.9,0.994835643541772,0.854562798366045,0.394170579647551,1.71014201968409
50,50,50,10,17,0.995695844759136,0.192537060556406,0.0238973640240054,1.01624652508509,73.2,0.994934462760568,0.753659314794763,0.413832718709099,1.50078251290594
50,50,50,10,18,0.995756748212686,0.174685821843211,0.0206560587085281,0.927064501065353,73.1,0.99498664141868,0.760789295514146,0.36292850051778,1.63413873320515
50,50,50,10,19,0.995801594520094,0.176280907133475,0.0212649064120526,0.917689108200125,73.15,0.995062926496776,0.688860297291796,0.385095222958585,1.45080989983741
50,50,50,10,20,0.995849275598084,0.173987243659153,0.0206668125469876,0.888648278022996,72.85,0.995118816638439,0.689451177670268,0.33637997479171,1.58437599244587
50,50,50,10,21,0.995891579577693,0.157105322603855,0.0176100197198863,0.809407567604032,73.3,0.995162679298156,0.631643236379248,0.351698404558093,1.40459351672592
50,50,50,10,22,0.995923256258565,0.143226157392973,0.0153402033906465,0.783855144045581,73.25,0.995201307197464,0.634410180388236,0.312531153338555,1.53453628099266
50,50,50,10,23,0.995955460040609,0.140198199437677,0.0148112673479609,0.754376917582513,73.2,0.995241167124261,0.585288239922069,0.336222711780263,1.34236070952899
50,50,50,10,24,0.995990647844053,0.149320587780101,0.0163655072472717,0.779439564397372,73.2,0.995279188847826,0.591087307260969,0.290217007596803,1.46502199451616
50,50,50,10,25,0.99602334023729,0.143560713620747,0.0156568515722802,0.752924302290188,73.15,0.995332161488414,0.546939228316949,0.299935478498435,1.30972502905469
50,50,50,10,26,0.996048200777494,0.13965238872389,0.0144919318887832,0.735551247168399,73.35,0.995325619193532,0.55188313265166,0.282393662746723,1.39912295929967
50,50,50,10,27,0.996066545378025,0.13200701138527,0.0135845708688561,0.701372713018397,72.85,0.995399588183166,0.510980987849769,0.286735572990389,1.25179318498372
50,50,50,10,28,0.996094022005719,0.140159912198368,0.0148814769855295,0.72771458884374,73.25,0.995390192852839,0.511545450533226,0.273995962931422,1.35179783907965
50,50,50,10,29,0.996114002321469,0.128350470430737,0.01293050445585,0.688548613018873,73.35,0.995488066333945,0.472550061532234,0.277565160433545,1.20488904396751
50,50,50,10,30,0.996139370956806,0.136617722274931,0.0140803970118629,0.705295866819526,73.1,0.995454287402883,0.483589087639057,0.25462670581042,1.28966492935818
50,50,50,15,10,0.993505820520595,0.760373969366416,0.209211497350831,2.49466295030212,59.45,0.993623159921484,1.07433182377495,0.593754184394624,1.83521858898987
50,50,50,20,10,0.992495396666168,0.776063619087923,0.415920323462925,2.79111440565869,49.3,0.993176280488583,0.853942781594283,0.682723697292837,1.66986070842702
50,50,50,30,10,0.99189334103326,0.612138056296806,0.861964384485357,2.53782914496337,36.25,0.992538815371141,0.569084726782143,0.80031538608127,1.3488175320981
50,50,50,40,10,0.99196269978465,0.471426306104916,1.15947533651958,2.10047411661587,27.35,0.99213537911873,0.394697442811209,0.874219475697463,1.2468644618044
50,50,50,50,10,0.991871585166889,0.342268554526542,1.30121766026336,1.75940610620953,22.05,0.991876535370032,0.328589028134178,0.97112054670198,1.19204950287228
50,50,50,70,10,0.990716169240328,0.205293902524458,0.208797331009336,0.425204027712601,15.9,0.991558387813969,0.228025786141039,1.06837033324555,1.17847437769656
50,50,50,100,10,0.991357143103856,0.170372405573404,0.0436472644395132,0.211584712387565,13.4,0.991280372815215,0.192901978023936,0.242427234005853,0.423218015860558
52,40,40,0,1,0.991468135705663,0.138553787674208,0,0,35.6,0.995142434542418,0.12708363643753,0,0
52,40,40,1,10,0.99884043407542,0.0455150093643045,0.00295521133631251,1.69757047350827,122.9,0.996605404550178,1.21929359863899,0.179836794032276,1.52196957379511
52,40,40,2,10,0.998786836497678,0.0454791776804358,0.00325323974871758,1.57575124662905,117.05,0.996739658423909,1.09994461730016,0.178124910243961,1.57312740149767
52,40,40,3,10,0.998662387589184,0.0510552588506412,0.00328580214390825,1.53646696794446,113.65,0.996808638025223,1.01791332184873,0.175712382455453,1.64977268328683
52,40,40,5,10,0.998315937197314,0.0417454048344452,0.00286711556079532,1.54926901554249,105.2,0.996830564851525,0.880070952024378,0.171422417492676,1.53464977453508
