x,y,z,d,N,a,Mr,Mrx,Mry,Mrz,Hc,Hsw,Hsw_file1,Hsw_file2
112,80,80,0,1,78,-0.186079,-0.685947,-0.000341,0.000432,0.0146,0.0189,15,20
112,80,80,0,1,79,-0.134315,-0.686018,-0.000685,-0.000185,0.0112,0.0194,15,20
112,80,80,0,1,80,-0.329632,-0.685831,-0.000154,-0.000414,0.0161,0.0187,15,20
112,80,80,0,1,81,-0.573523,0.685935,0.000271,-0.000302,0.0121,0.0122,10,15
112,80,80,0,1,82,-0.283479,-0.686024,-0.00033,0.00017,0.0116,0.0139,10,15
112,80,80,0,1,83,-0.530673,-0.686024,-0.000369,0.00023,0.0125,0.0132,10,15
112,80,80,0,1,84,-0.498787,0.686407,-0.000796,-0.000734,0.0124,0.0134,10,15
112,80,80,0,1,85,-0.595421,0.68644,-0.000653,0.000327,0.0122,0.0122,10,15
112,80,80,0,1,86,-0.313949,0.686031,0.000281,-0.000962,0.0118,0.0139,10,15
112,80,80,0,1,87,-0.542489,0.686021,2.8e-05,-0.000498,0.0121,0.0122,10,15
112,80,80,0,1,88,-0.347594,0.686022,0.000329,-0.000749,0.0162,0.0187,15,20
112,80,80,0,1,89,-0.410874,0.685942,0.000395,-0.000411,0.0121,0.0136,10,15
112,80,80,0,1,90,-0.047886,0.686028,0.00034,-0.000655,0.00420000000000004,0.0198,15,20
112,80,80,0,1,91,-0.421529,0.685478,-0.000509,-0.00034,0.0122,0.0136,10,15
112,80,80,0,1,92,-0.148732,0.686601,-0.00067,3.8e-05,0.0122,0.0194,15,20
112,80,80,0,1,93,-0.505656,0.686022,0.000314,-0.00022,0.0124,0.0134,10,15
112,80,80,0,1,94,-0.608292,-0.685427,-0.000402,-0.000308,0.0122,0.0122,10,15
112,80,80,0,1,95,-0.235965,0.686025,0.000304,-0.000811,0.0154,0.019,15,20
112,80,80,0,1,96,-0.286594,-0.686028,-0.000241,0.000297,0.0158,0.0189,15,20
112,80,80,0,1,97,-0.325337,0.685361,-0.00032,-0.000749,0.016,0.0187,15,20
112,80,80,0,1,98,-0.285688,0.686095,-0.000479,-0.000396,0.0158,0.0189,15,20
112,80,80,0,1,99,-0.087563,0.686017,0.000298,-0.000373,0.0076,0.0196,15,20
112,80,80,0,1,100,-0.529423,-0.686041,-0.000378,0.000129,0.0121,0.0122,10,15
112,80,80,1,10,1,-0.535522,0.986158,5.3e-05,-6.2e-05,0.0807,0.0823,80,85
112,80,80,1,10,2,-0.721594,0.986091,6.7e-05,3.2e-05,0.0619,0.0624,60,65
112,80,80,1,10,3,-0.82668,-0.986145,-0.000152,-6.7e-05,0.0572,0.0574,55,60
112,80,80,1,10,4,-0.306842,0.98613,9e-05,7e-06,0.0572,0.1293,120,140
112,80,80,1,10,5,-0.733444,-0.986164,-0.000181,1.5e-05,0.0619,0.0624,60,65
112,80,80,1,10,6,-0.436827,-0.98615,2.8e-05,-1.7e-05,0.0814,0.1094,100,120
112,80,80,1,10,7,-0.79262,0.986113,9e-05,-9e-06,0.0571,0.0574,55,60
112,80,80,1,10,8,-0.600476,-0.986128,-0.000141,2.2e-05,0.0713,0.0724,70,75
112,80,80,1,10,9,-0.019775,-0.986141,-0.000117,-3.4e-05,0.00380000000000003,0.2875,280,300
112,80,80,1,10,10,-0.709801,-0.986134,-0.000103,2.2e-05,0.0668,0.0674,65,70
112,80,80,1,10,11,-0.966411,-0.986143,-0.0001,-5e-06,0.0624,0.0623,60,65
112,80,80,1,10,12,-0.612401,0.986116,7.4e-05,-6e-06,0.0714,0.0724,70,75
112,80,80,1,10,13,-0.838588,0.986112,0.000127,1.5e-05,0.0572,0.0574,55,60
112,80,80,1,10,14,-0.270167,-0.986166,-8.4e-05,2e-06,0.0499,0.1488,140,160
112,80,80,1,10,15,-0.626358,-0.986147,-5.1e-05,4e-06,0.0714,0.0723,70,75
112,80,80,1,10,16,-0.968845,0.986054,9.3e-05,-4e-06,0.0624,0.0623,60,65
112,80,80,1,10,17,-0.28504,-0.986155,-8.5e-05,5.6e-05,0.0531,0.1293,120,140
112,80,80,1,10,18,-0.031469,0.986124,9.8e-05,4.6e-05,0.00589999999999996,0.2682,260,280
112,80,80,1,10,19,-0.024608,-0.986119,-7.9e-05,2.3e-05,0.00470000000000004,0.2691,260,280
112,80,80,1,10,20,-0.318556,0.986173,4.1e-05,4.6e-05,0.0601,0.1286,120,140
112,80,80,1,10,21,-0.209913,-0.986136,-8.8e-05,0.000127,0.0384,0.1492,140,160
112,80,80,1,10,22,-0.447734,0.986155,0.000155,-6.5e-05,0.0834,0.1094,100,120
112,80,80,1,10,23,-0.145024,0.986131,5.1e-05,-4.4e-05,0.025,0.1885,180,200
112,80,80,1,10,24,-0.093843,0.986149,0.000143,2.1e-05,0.0166,0.2084,200,220
112,80,80,1,10,25,-0.673433,-0.986068,-0.000234,1.3e-05,0.0667,0.0674,65,70
112,80,80,1,10,26,-0.247409,0.986126,7.2e-05,3e-06,0.046,0.1295,120,140
112,80,80,1,10,27,-0.154811,-0.986135,-0.000113,-2e-06,0.027,0.1691,160,180
112,80,80,1,10,28,-0.808292,0.986107,9.2e-05,-7e-06,0.0571,0.0574,55,60
112,80,80,1,10,29,-0.260213,0.986105,0.000119,-1.3e-05,0.0482,0.1294,120,140
112,80,80,1,10,30,-0.127271,-0.986152,-0.00014,1.4e-05,0.0215,0.1889,180,200
112,80,80,1,10,31,-0.406366,0.98611,6.7e-05,2.2e-05,0.0767,0.1089,100,120
112,80,80,1,10,32,-0.409357,0.986163,3.1e-05,-0.000113,0.0771,0.1089,100,120
112,80,80,1,10,33,-0.234018,-0.986134,-0.000237,0,0.0432,0.1295,120,140
112,80,80,1,10,34,-0.355847,-0.98614,-0.000103,2e-06,0.0666,0.1291,120,140
112,80,80,1,10,35,-0.213969,0.986127,6.1e-05,3e-06,0.0391,0.1492,140,160
112,80,80,1,10,36,-0.470453,0.986115,5.7e-05,4.5e-05,0.0873,0.0923,90,95
112,80,80,1,10,37,-0.065969,-0.986111,-9.5e-05,3.9e-05,0.0116,0.2286,220,240
112,80,80,1,10,38,-0.804572,-0.986124,-7.3e-05,1.4e-05,0.062,0.0623,60,65
112,80,80,1,10,39,-0.036523,-0.986127,-8.6e-05,3e-05,0.00689999999999996,0.2492,240,260
112,80,80,1,10,40,-0.843363,-0.986101,-7.3e-05,3.1e-05,0.0572,0.0574,55,60
112,80,80,1,10,41,-0.472452,-0.986131,-4.3e-05,-1.2e-05,0.0875,0.1093,100,120
112,80,80,1,10,42,-0.339172,0.986134,0.000155,-3.7e-05,0.064,0.1096,100,120
112,80,80,1,10,43,-0.206231,-0.986125,-8.9e-05,1.6e-05,0.0375,0.1493,140,160
112,80,80,1,10,44,-0.751137,0.986086,0.000118,1.7e-05,0.0619,0.0624,60,65
112,80,80,1,10,45,-0.126337,0.986125,9e-05,-1.8e-05,0.0214,0.1888,180,200
112,80,80,1,10,46,-0.024714,0.986129,7.5e-05,2e-06,0.00470000000000004,0.2691,260,280
112,80,80,1,10,47,-0.852345,0.986137,0.000185,-0.00014,0.0572,0.0574,55,60
112,80,80,1,10,48,-0.303767,-0.986127,-9.8e-05,1.3e-05,0.0565,0.1293,120,140
112,80,80,1,10,49,-0.758338,-0.986089,-7.8e-05,3.3e-05,0.062,0.0624,60,65
112,80,80,1,10,50,-0.552876,-0.986111,-9.5e-05,2.2e-05,0.0808,0.0823,80,85
112,80,80,1,10,51,-0.745742,0.986139,0.000111,2.1e-05,0.0619,0.0624,60,65
112,80,80,1,10,52,-0.567317,0.986105,6.5e-05,4e-06,0.076,0.0773,75,80
112,80,80,1,10,53,-0.013811,-0.986115,-1.4e-05,1.3e-05,0.00259999999999999,0.2892,280,300
112,80,80,1,10,54,-0.370645,-0.98615,-0.000133,-3.7e-05,0.0701,0.1095,100,120
112,80,80,1,10,55,-0.063095,0.986142,9.7e-05,3e-06,0.0116,0.2285,220,240
112,80,80,1,10,56,-0.60918,-0.986134,-4.7e-05,-5e-06,0.0713,0.0724,70,75
112,80,80,1,10,57,-0.940991,0.986175,6.7e-05,-3e-06,0.0574,0.0574,55,60
112,80,80,1,10,58,-0.781988,-0.986132,-7.9e-05,-2.3e-05,0.062,0.0623,60,65
112,80,80,1,10,59,-0.619987,-0.986123,-0.000121,-2e-06,0.0714,0.0724,70,75
112,80,80,1,10,60,-0.957069,-0.986134,-0.000105,-2e-06,0.0574,0.0574,55,60
112,80,80,1,10,61,-0.333336,-0.986121,-7.1e-05,6e-06,0.0623,0.1292,120,140
112,80,80,1,10,62,-0.982506,0.986072,7e-05,-1e-05,0.0624,0.0623,60,65
112,80,80,1,10,63,-0.083728,-0.986109,-0.000124,8.6e-05,0.0148,0.2089,200,220
112,80,80,1,10,64,-0.65969,0.986135,0.000101,6e-06,0.0666,0.0674,65,70
112,80,80,1,10,65,-0.501893,-0.986152,-6.7e-05,1.1e-05,0.0849,0.0872,85,90
112,80,80,1,10,66,-0.207152,0.986142,0.00013,-3e-05,0.0375,0.1492,140,160
112,80,80,1,10,67,-0.200309,0.986122,0.000158,-0.000109,0.0361,0.1493,140,160
112,80,80,1,10,68,-0.053174,-0.986124,-7.9e-05,1e-05,0.00989999999999996,0.248,240,260
112,80,80,1,10,69,-0.13893,-0.986151,-7.8e-05,-6e-06,0.0241,0.1693,160,180
112,80,80,1,10,70,-0.390264,-0.986124,0.000106,0.000342,0.0732,0.1095,100,120
112,80,80,1,10,71,-0.730003,0.986102,7.3e-05,-2.7e-05,0.0619,0.0624,60,65
112,80,80,1,10,72,-0.817462,-0.986138,-0.000105,-4e-06,0.0571,0.0574,55,60
112,80,80,1,10,73,-0.866652,-0.98618,-3e-06,-5.1e-05,0.0523,0.0524,50,55
112,80,80,1,10,74,-0.950658,0.986075,7.1e-05,1.5e-05,0.0574,0.0574,55,60
112,80,80,1,10,75,-0.885672,0.986148,8.9e-05,-2e-06,0.0573,0.0574,55,60
112,80,80,1,10,76,-0.3519,0.986086,9.9e-05,-1.5e-05,0.0658,0.1291,120,140
112,80,80,1,10,77,-0.71407,-0.986128,-0.000134,-1.3e-05,0.0668,0.0673,65,70
112,80,80,1,10,78,-0.268141,-0.986125,-0.000128,7.4e-05,0.0496,0.1294,120,140
112,80,80,1,10,79,-0.193224,-0.986123,-9.4e-05,2.9e-05,0.0347,0.1493,140,160
112,80,80,1,10,80,-0.47337,-0.986134,-7.3e-05,7e-05,0.0862,0.0922,90,95
112,80,80,1,10,81,-0.824308,0.986149,0.00016,-2.4e-05,0.0572,0.0574,55,60
112,80,80,1,10,82,-0.407408,-0.986112,-7.3e-05,3.4e-05,0.0762,0.1094,100,120
112,80,80,1,10,83,-0.762534,-0.986053,-0.000103,-1.6e-05,0.062,0.0624,60,65
112,80,80,1,10,84,-0.715636,0.986119,8.6e-05,-3e-06,0.0668,0.0673,65,70
112,80,80,1,10,85,-0.855307,0.986094,0.000116,4.2e-05,0.0572,0.0574,55,60
112,80,80,1,10,86,-0.450552,0.986144,8.2e-05,-8e-06,0.0838,0.1094,100,120
112,80,80,1,10,87,-0.779635,0.986098,0.000102,-2e-06,0.062,0.0624,60,65
112,80,80,1,10,88,-0.498763,0.986147,8.5e-05,-2.7e-05,0.0851,0.0872,85,90
112,80,80,1,10,89,-0.590762,0.986149,2.8e-05,-1.3e-05,0.0761,0.0773,75,80
112,80,80,1,10,90,-0.068034,0.986151,2.7e-05,3.9e-05,0.0124,0.2283,220,240
112,80,80,1,10,91,-0.606208,0.986085,6e-05,4.9e-05,0.0713,0.0724,70,75
112,80,80,1,10,92,-0.214046,0.986102,6.6e-05,3.8e-05,0.0389,0.1492,140,160
112,80,80,1,10,93,-0.726767,0.986209,3.6e-05,-8.2e-05,0.0619,0.0624,60,65
112,80,80,1,10,94,-0.874868,-0.986127,-0.000131,2.2e-05,0.0573,0.0574,55,60
112,80,80,1,10,95,-0.33837,0.986145,2.5e-05,-6.4e-05,0.0635,0.1096,100,120
112,80,80,1,10,96,-0.412177,-0.986129,-0.000121,-1.4e-05,0.078,0.1089,100,120
112,80,80,1,10,97,-0.467298,0.986129,0.000103,3e-05,0.0865,0.0923,90,95
112,80,80,1,10,98,-0.411274,0.986128,9.6e-05,1.3e-05,0.0777,0.1089,100,120
112,80,80,1,10,99,-0.125191,0.986102,4.2e-05,3.3e-05,0.0213,0.1888,180,200
112,80,80,1,10,100,-0.760832,-0.986127,-8.4e-05,1.3e-05,0.062,0.0624,60,65
112,80,80,2,10,1,-0.535036,0.985488,0.000154,6e-05,0.0803,0.0822,80,85
112,80,80,2,10,2,-0.721218,0.985536,0.000118,1e-05,0.0619,0.0624,60,65
112,80,80,2,10,3,-0.826088,-0.98555,-6e-05,7.6e-05,0.0572,0.0574,55,60
112,80,80,2,10,4,-0.306653,0.985533,0.000103,4e-05,0.0557,0.1292,120,140
112,80,80,2,10,5,-0.73297,-0.985529,-0.000131,0,0.0619,0.0624,60,65
112,80,80,2,10,6,-0.436448,-0.985515,-0.000117,3e-06,0.0793,0.1093,100,120
112,80,80,2,10,7,-0.79216,0.985562,9.1e-05,3.8e-05,0.0571,0.0574,55,60
112,80,80,2,10,8,-0.600105,-0.98553,-0.000157,-2.7e-05,0.0757,0.0771,75,80
112,80,80,2,10,9,-0.019693,-0.985551,-0.000126,3.8e-05,0.00370000000000004,0.2692,260,280
112,80,80,2,10,10,-0.70935,-0.98552,-8e-05,-6e-06,0.0618,0.0624,60,65
112,80,80,2,10,11,-0.965831,-0.98555,-0.000101,-2.4e-05,0.0574,0.0573,55,60
112,80,80,2,10,12,-0.611978,0.985497,8.3e-05,4.3e-05,0.0757,0.0771,75,80
112,80,80,2,10,13,-0.838131,0.985568,0.000113,7e-06,0.0572,0.0574,55,60
112,80,80,2,10,14,-0.269988,-0.985561,-0.000116,-1.1e-05,0.0485,0.1486,140,160
112,80,80,2,10,15,-0.625995,-0.985539,-8.7e-05,-2.9e-05,0.0713,0.0723,70,75
112,80,80,2,10,16,-0.968262,0.985467,0.000109,4.1e-05,0.0574,0.0573,55,60
112,80,80,2,10,17,-0.284872,-0.985525,-7.9e-05,-1.3e-05,0.0517,0.1293,120,140
112,80,80,2,10,18,-0.031602,0.985564,3.3e-05,-9.1e-05,0.00580000000000003,0.2666,260,280
112,80,80,2,10,19,-0.024603,-0.985523,-8.2e-05,1.3e-05,0.00459999999999999,0.2686,260,280
112,80,80,2,10,20,-0.318394,0.985537,8.6e-05,1.4e-05,0.0585,0.1096,100,120
112,80,80,2,10,21,-0.209913,-0.985554,-0.000165,9e-06,0.0374,0.149,140,160
112,80,80,2,10,22,-0.447333,0.985515,7.9e-05,3.3e-05,0.0812,0.1093,100,120
112,80,80,2,10,23,-0.144865,0.985533,9.7e-05,1.1e-05,0.0243,0.1691,160,180
112,80,80,2,10,24,-0.093712,0.985566,7.1e-05,5.7e-05,0.0163,0.208,200,220
112,80,80,2,10,25,-0.673164,-0.98555,-0.000118,-1.8e-05,0.0711,0.0721,70,75
112,80,80,2,10,26,-0.247181,0.985515,0.00015,5e-06,0.0448,0.1294,120,140
112,80,80,2,10,27,-0.154687,-0.985537,-0.000155,-1.2e-05,0.0263,0.169,160,180
112,80,80,2,10,28,-0.807845,0.985564,7.5e-05,1.7e-05,0.0571,0.0574,55,60
112,80,80,2,10,29,-0.260292,0.985593,-0.000115,-1.2e-05,0.0469000000000001,0.1294,120,140
112,80,80,2,10,30,-0.127212,-0.985545,-0.000123,-2.4e-05,0.021,0.1887,180,200
112,80,80,2,10,31,-0.406295,0.985639,0.000218,-9.6e-05,0.0748,0.1086,100,120
112,80,80,2,10,32,-0.408938,0.985535,0.00013,4.3e-05,0.0751,0.1086,100,120
112,80,80,2,10,33,-0.233768,-0.985536,-0.000124,-8e-06,0.0421,0.1295,120,140
112,80,80,2,10,34,-0.355623,-0.985545,-0.00013,-1.8e-05,0.0649,0.1289,120,140
112,80,80,2,10,35,-0.213906,0.985553,0.000129,2.9e-05,0.0381,0.1491,140,160
112,80,80,2,10,36,-0.47026,0.985557,0.000147,3.8e-05,0.085,0.0923,90,95
112,80,80,2,10,37,-0.065966,-0.985525,-0.000106,-6e-06,0.0118,0.2281,220,240
112,80,80,2,10,38,-0.804166,-0.985574,-0.000146,3e-06,0.0571,0.0574,55,60
112,80,80,2,10,39,-0.03659,-0.985556,-0.00015,-3.2e-05,0.00670000000000004,0.2489,240,260
112,80,80,2,10,40,-0.842879,-0.98552,-0.000104,-1.6e-05,0.0572,0.0574,55,60
112,80,80,2,10,41,-0.472089,-0.985509,-0.000133,1.1e-05,0.0852,0.1092,100,120
112,80,80,2,10,42,-0.339035,0.98554,7.3e-05,2.5e-05,0.0623,0.1095,100,120
112,80,80,2,10,43,-0.206153,-0.985541,-0.000135,1.7e-05,0.0365,0.1492,140,160
112,80,80,2,10,44,-0.750868,0.985569,-6.8e-05,-4.6e-05,0.0619,0.0624,60,65
112,80,80,2,10,45,-0.126292,0.985533,0.000137,-2.1e-05,0.0208,0.1887,180,200
112,80,80,2,10,46,-0.024692,0.985541,9.7e-05,5e-05,0.00459999999999999,0.2688,260,280
112,80,80,2,10,47,-0.851762,0.985549,0.000122,-1e-06,0.0572,0.0574,55,60
112,80,80,2,10,48,-0.303699,-0.985537,-0.000186,-7.2e-05,0.055,0.1292,120,140
112,80,80,2,10,49,-0.757996,-0.985581,-0.00014,-1.2e-05,0.0619,0.0623,60,65
112,80,80,2,10,50,-0.552612,-0.985545,-6.3e-05,-3.6e-05,0.0807,0.0823,80,85
112,80,80,2,10,51,-0.745222,0.985533,0.000179,8.9e-05,0.0619,0.0624,60,65
112,80,80,2,10,52,-0.566976,0.985523,9.7e-05,2.3e-05,0.076,0.0773,75,80
112,80,80,2,10,53,-0.013914,-0.985537,-0.000116,-3.9e-05,0.00259999999999999,0.2887,280,300
112,80,80,2,10,54,-0.370422,-0.985558,-0.000147,-3.5e-05,0.0682,0.1094,100,120
112,80,80,2,10,55,-0.06314,0.98558,5.9e-05,-7.4e-05,0.0114,0.2283,220,240
112,80,80,2,10,56,-0.608748,-0.985508,-0.000114,1.3e-05,0.0713,0.0724,70,75
112,80,80,2,10,57,-0.940322,0.98547,0.000124,-1.6e-05,0.0574,0.0573,55,60
112,80,80,2,10,58,-0.781538,-0.985545,-7e-05,-4.8e-05,0.0571,0.0574,55,60
112,80,80,2,10,59,-0.619635,-0.985541,-0.000122,-4.4e-05,0.0713,0.0723,70,75
112,80,80,2,10,60,-0.956495,-0.985548,-0.000128,-2.1e-05,0.0574,0.0573,55,60
112,80,80,2,10,61,-0.333166,-0.985548,-0.000103,1.1e-05,0.0607,0.1291,120,140
112,80,80,2,10,62,-0.981939,0.985493,0.000191,4.1e-05,0.0624,0.0623,60,65
112,80,80,2,10,63,-0.083766,-0.985527,-0.000111,-1e-06,0.0148,0.2087,200,220
112,80,80,2,10,64,-0.659276,0.985547,0.000123,2.9e-05,0.0666,0.0674,65,70
112,80,80,2,10,65,-0.501541,-0.985545,-0.000125,-2.5e-05,0.0832,0.0871,85,90
112,80,80,2,10,66,-0.207022,0.985516,0.000102,-4.4e-05,0.0365,0.1492,140,160
112,80,80,2,10,67,-0.20002,0.985518,7.4e-05,4.2e-05,0.035,0.1492,140,160
112,80,80,2,10,68,-0.053182,-0.985527,-9.7e-05,-6.1e-05,0.00969999999999999,0.229,220,240
112,80,80,2,10,69,-0.138836,-0.985564,-9.1e-05,-8e-06,0.0235,0.1692,160,180
112,80,80,2,10,70,-0.39041,-0.98554,-0.000112,-7e-06,0.0713,0.1094,100,120
112,80,80,2,10,71,-0.729567,0.985541,8.6e-05,2.5e-05,0.0619,0.0624,60,65
112,80,80,2,10,72,-0.816923,-0.985498,-0.000104,1.1e-05,0.0571,0.0574,55,60
112,80,80,2,10,73,-0.865993,-0.985495,-0.000121,5e-06,0.0523,0.0524,50,55
112,80,80,2,10,74,-0.950161,0.98555,0.000118,-9e-06,0.0574,0.0573,55,60
112,80,80,2,10,75,-0.885067,0.98551,9.8e-05,7.1e-05,0.0523,0.0524,50,55
112,80,80,2,10,76,-0.351667,0.985505,0.000124,-2e-06,0.064,0.129,120,140
112,80,80,2,10,77,-0.713624,-0.985517,-0.000144,-4.4e-05,0.0618,0.0624,60,65
112,80,80,2,10,78,-0.268042,-0.98552,-8.5e-05,2e-05,0.0482,0.1293,120,140
112,80,80,2,10,79,-0.193159,-0.985535,-8.7e-05,-2.5e-05,0.0338,0.1493,140,160
112,80,80,2,10,80,-0.473204,-0.985564,-0.000147,-4.2e-05,0.0849,0.0921,90,95
112,80,80,2,10,81,-0.823803,0.98557,0.000147,2.6e-05,0.0571,0.0574,55,60
112,80,80,2,10,82,-0.407245,-0.985545,-0.000127,-2.3e-05,0.0742,0.1094,100,120
112,80,80,2,10,83,-0.761993,-0.985488,4.2e-05,0.000101,0.0619,0.0624,60,65
112,80,80,2,10,84,-0.715215,0.985536,7.9e-05,2e-05,0.0618,0.0624,60,65
112,80,80,2,10,85,-0.854849,0.985554,0.000121,1.6e-05,0.0572,0.0574,55,60
112,80,80,2,10,86,-0.450259,0.985556,0.000107,8e-06,0.0816,0.1093,100,120
112,80,80,2,10,87,-0.779194,0.985536,9.3e-05,4e-06,0.0571,0.0574,55,60
112,80,80,2,10,88,-0.498417,0.985548,0.000125,2.2e-05,0.0831,0.0871,85,90
112,80,80,2,10,89,-0.590324,0.985525,0.000107,1.6e-05,0.0761,0.0773,75,80
112,80,80,2,10,90,-0.068142,0.985561,-1.2e-05,-0.000104,0.0122,0.2277,220,240
112,80,80,2,10,91,-0.605882,0.985524,9.6e-05,3.6e-05,0.0713,0.0723,70,75
112,80,80,2,10,92,-0.214005,0.98554,0.00015,-1.5e-05,0.0378,0.1491,140,160
112,80,80,2,10,93,-0.726218,0.985542,0.000124,2e-06,0.0619,0.0624,60,65
112,80,80,2,10,94,-0.874273,-0.985483,-6.5e-05,1e-05,0.0523,0.0524,50,55
112,80,80,2,10,95,-0.33809,0.98556,0.0001,-2e-06,0.0618,0.1095,100,120
112,80,80,2,10,96,-0.411953,-0.985552,-0.000103,-2.3e-05,0.0759,0.1084,100,120
112,80,80,2,10,97,-0.467021,0.98552,0.00012,2.1e-05,0.0846,0.0922,90,95
112,80,80,2,10,98,-0.411123,0.985601,0.000176,5.8e-05,0.0756,0.1084,100,120
112,80,80,2,10,99,-0.125194,0.985537,0.00013,-9e-06,0.0207,0.1884,180,200
112,80,80,2,10,100,-0.760359,-0.985504,-8.1e-05,-1.3e-05,0.057,0.0574,55,60
112,80,80,3,10,1,-0.534698,0.984819,0.000132,3.6e-05,0.0801,0.0821,80,85
112,80,80,3,10,2,-0.720683,0.984784,0.000132,-7e-06,0.0618,0.0624,60,65
112,80,80,3,10,3,-0.825567,-0.984834,-0.000177,-1.5e-05,0.0571,0.0574,55,60
112,80,80,3,10,4,-0.306458,0.984807,0.00013,2.1e-05,0.0542,0.1291,120,140
112,80,80,3,10,5,-0.7324,-0.984775,-0.000128,1.3e-05,0.0618,0.0624,60,65
112,80,80,3,10,6,-0.436117,-0.984791,-0.000114,2.1e-05,0.0772,0.1093,100,120
112,80,80,3,10,7,-0.791596,0.984838,9e-05,-1.1e-05,0.0571,0.0574,55,60
112,80,80,3,10,8,-0.599704,-0.984826,-0.00012,-1.4e-05,0.0712,0.0723,70,75
112,80,80,3,10,9,-0.019767,-0.984817,-0.000155,-4.8e-05,0.00359999999999999,0.2689,260,280
112,80,80,3,10,10,-0.708881,-0.98481,-0.000154,3.3e-05,0.0618,0.0624,60,65
112,80,80,3,10,11,-0.965043,-0.984758,-0.000159,-2.2e-05,0.0574,0.0573,55,60
112,80,80,3,10,12,-0.611616,0.984788,0.000129,-5.3e-05,0.0712,0.0723,70,75
112,80,80,3,10,13,-0.837477,0.984814,0.000141,2.5e-05,0.0522,0.0524,50,55
112,80,80,3,10,14,-0.269763,-0.984775,-0.000147,-2.8e-05,0.0472,0.1293,120,140
112,80,80,3,10,15,-0.625491,-0.984802,-0.000116,1.5e-05,0.0709,0.0721,70,75
112,80,80,3,10,16,-0.967581,0.984762,0.000144,-1.7e-05,0.0574,0.0573,55,60
112,80,80,3,10,17,-0.284738,-0.984817,-0.000164,1.4e-05,0.0503,0.1292,120,140
112,80,80,3,10,18,-0.031434,0.984814,0.000136,1.9e-05,0.00570000000000004,0.249,240,260
112,80,80,3,10,19,-0.024531,-0.984785,-0.000125,5.7e-05,0.00440000000000002,0.2679,260,280
112,80,80,3,10,20,-0.318236,0.984821,0.000164,3.3e-05,0.0569,0.1095,100,120
112,80,80,3,10,21,-0.209817,-0.984812,-0.000147,-5.7e-05,0.0364,0.149,140,160
112,80,80,3,10,22,-0.447024,0.984775,9.1e-05,4e-06,0.0791,0.1092,100,120
112,80,80,3,10,23,-0.144779,0.984806,0.000102,-2.5e-05,0.0237,0.169,160,180
112,80,80,3,10,24,-0.09374,0.984802,0.000168,1.9e-05,0.0161,0.1891,180,200
112,80,80,3,10,25,-0.672602,-0.984789,-0.000176,-1.9e-05,0.0663,0.0672,65,70
112,80,80,3,10,26,-0.247048,0.984789,9.9e-05,-2.6e-05,0.0436,0.1291,120,140
112,80,80,3,10,27,-0.154581,-0.984814,-0.000151,-1.8e-05,0.0256,0.1689,160,180
112,80,80,3,10,28,-0.807161,0.984756,0.000151,-1.4e-05,0.0571,0.0574,55,60
112,80,80,3,10,29,-0.259887,0.984796,0.000101,-2.7e-05,0.0456,0.1293,120,140
112,80,80,3,10,30,-0.127242,-0.984824,-0.000218,-0.000107,0.0204,0.1884,180,200
112,80,80,3,10,31,-0.405819,0.984768,0.000112,2.1e-05,0.0728,0.1083,100,120
112,80,80,3,10,32,-0.408671,0.984815,0.000137,5e-06,0.0731,0.0971,95,100
112,80,80,3,10,33,-0.233786,-0.984803,-0.00033,6.7e-05,0.0409,0.1294,120,140
112,80,80,3,10,34,-0.355454,-0.984808,-6.8e-05,-0.000109,0.0631,0.1094,100,120
112,80,80,3,10,35,-0.213728,0.984811,0.000115,4.3e-05,0.0371,0.1482,140,160
112,80,80,3,10,36,-0.469852,0.984784,9.7e-05,3.9e-05,0.0828,0.0873,85,90
112,80,80,3,10,37,-0.065904,-0.984799,-0.000106,9e-06,0.0116,0.2091,200,220
112,80,80,3,10,38,-0.80344,-0.984767,-3e-05,2.4e-05,0.0571,0.0574,55,60
112,80,80,3,10,39,-0.036633,-0.984838,-0.000218,-6.6e-05,0.00659999999999999,0.2486,240,260
112,80,80,3,10,40,-0.84225,-0.984799,-0.00011,9e-06,0.0522,0.0524,50,55
112,80,80,3,10,41,-0.471743,-0.98479,-0.000117,2.5e-05,0.0831,0.1092,100,120
112,80,80,3,10,42,-0.338778,0.984811,8.4e-05,-2e-06,0.0606,0.1095,100,120
112,80,80,3,10,43,-0.20596,-0.984791,-0.0001,2.4e-05,0.0356,0.1487,140,160
112,80,80,3,10,44,-0.750111,0.984758,0.000156,-3e-06,0.0619,0.0624,60,65
112,80,80,3,10,45,-0.126225,0.984799,0.00015,-4.5e-05,0.0203,0.1692,160,180
112,80,80,3,10,46,-0.024732,0.984817,0.000144,1.6e-05,0.0045,0.2682,260,280
112,80,80,3,10,47,-0.851095,0.984772,0.000119,-1.3e-05,0.0522,0.0524,50,55
112,80,80,3,10,48,-0.303418,-0.984822,-0.000186,3.9e-05,0.0535,0.1291,120,140
112,80,80,3,10,49,-0.75736,-0.984784,-0.000123,2.6e-05,0.0619,0.0624,60,65
112,80,80,3,10,50,-0.552172,-0.984818,-8.5e-05,-4e-06,0.0759,0.0774,75,80
112,80,80,3,10,51,-0.744767,0.984837,0.000112,3e-06,0.057,0.0574,55,60
112,80,80,3,10,52,-0.56661,0.984797,0.000134,-3e-05,0.0755,0.0771,75,80
